Tipo de residuo;Total Nacional;Comunidades y Ciudades Autónomas;periodo;Total
10.21 Envases mixtos y embalajes mezclados;Total Nacional;03 Principado de Asturias;2020;16.152
10.21 Envases mixtos y embalajes mezclados;Total Nacional;03 Principado de Asturias;2019;14.354
10.21 Envases mixtos y embalajes mezclados;Total Nacional;03 Principado de Asturias;2018;12.696
10.21 Envases mixtos y embalajes mezclados;Total Nacional;03 Principado de Asturias;2017;11.443
10.21 Envases mixtos y embalajes mezclados;Total Nacional;03 Principado de Asturias;2016;10.867
10.21 Envases mixtos y embalajes mezclados;Total Nacional;03 Principado de Asturias;2015;10.476
10.21 Envases mixtos y embalajes mezclados;Total Nacional;03 Principado de Asturias;2014;9.984
10.21 Envases mixtos y embalajes mezclados;Total Nacional;03 Principado de Asturias;2013;9.944
10.21 Envases mixtos y embalajes mezclados;Total Nacional;03 Principado de Asturias;2012;10.016
10.21 Envases mixtos y embalajes mezclados;Total Nacional;03 Principado de Asturias;2011;10.332
10.21 Envases mixtos y embalajes mezclados;Total Nacional;03 Principado de Asturias;2010;10.284
10.21 Envases mixtos y embalajes mezclados;Total Nacional;04 Illes Baleares;2021;41.310
10.21 Envases mixtos y embalajes mezclados;Total Nacional;04 Illes Baleares;2020;33.581
10.21 Envases mixtos y embalajes mezclados;Total Nacional;04 Illes Baleares;2019;38.403
10.21 Envases mixtos y embalajes mezclados;Total Nacional;04 Illes Baleares;2018;35.189
10.21 Envases mixtos y embalajes mezclados;Total Nacional;04 Illes Baleares;2017;31.911
10.21 Envases mixtos y embalajes mezclados;Total Nacional;04 Illes Baleares;2016;20.774
10.21 Envases mixtos y embalajes mezclados;Total Nacional;04 Illes Baleares;2015;18.842
10.21 Envases mixtos y embalajes mezclados;Total Nacional;04 Illes Baleares;2014;14.643
10.21 Envases mixtos y embalajes mezclados;Total Nacional;04 Illes Baleares;2013;13.960
10.21 Envases mixtos y embalajes mezclados;Total Nacional;04 Illes Baleares;2012;23.867
10.21 Envases mixtos y embalajes mezclados;Total Nacional;04 Illes Baleares;2011;23.696
10.21 Envases mixtos y embalajes mezclados;Total Nacional;04 Illes Baleares;2010;14.427
10.21 Envases mixtos y embalajes mezclados;Total Nacional;05 Canarias;2021;29.227
10.21 Envases mixtos y embalajes mezclados;Total Nacional;05 Canarias;2020;35.965
10.21 Envases mixtos y embalajes mezclados;Total Nacional;05 Canarias;2019;27.975
10.21 Envases mixtos y embalajes mezclados;Total Nacional;05 Canarias;2018;22.676
10.21 Envases mixtos y embalajes mezclados;Total Nacional;05 Canarias;2017;20.067
10.21 Envases mixtos y embalajes mezclados;Total Nacional;05 Canarias;2016;18.950
10.21 Envases mixtos y embalajes mezclados;Total Nacional;05 Canarias;2015;16.990
10.21 Envases mixtos y embalajes mezclados;Total Nacional;05 Canarias;2014;16.225
10.21 Envases mixtos y embalajes mezclados;Total Nacional;05 Canarias;2013;15.880
10.21 Envases mixtos y embalajes mezclados;Total Nacional;05 Canarias;2012;15.333
10.21 Envases mixtos y embalajes mezclados;Total Nacional;05 Canarias;2011;14.770
10.21 Envases mixtos y embalajes mezclados;Total Nacional;05 Canarias;2010;19.801
10.21 Envases mixtos y embalajes mezclados;Total Nacional;06 Cantabria;2021;7.399
10.21 Envases mixtos y embalajes mezclados;Total Nacional;06 Cantabria;2020;7.503
10.21 Envases mixtos y embalajes mezclados;Total Nacional;06 Cantabria;2019;6.830
10.21 Envases mixtos y embalajes mezclados;Total Nacional;06 Cantabria;2018;6.288
10.21 Envases mixtos y embalajes mezclados;Total Nacional;06 Cantabria;2017;5.748
10.21 Envases mixtos y embalajes mezclados;Total Nacional;06 Cantabria;2016;5.495
10.21 Envases mixtos y embalajes mezclados;Total Nacional;06 Cantabria;2015;5.277
10.21 Envases mixtos y embalajes mezclados;Total Nacional;06 Cantabria;2014;5.097
10.21 Envases mixtos y embalajes mezclados;Total Nacional;06 Cantabria;2013;5.078
10.21 Envases mixtos y embalajes mezclados;Total Nacional;06 Cantabria;2012;5.082
10.21 Envases mixtos y embalajes mezclados;Total Nacional;06 Cantabria;2011;5.052
10.21 Envases mixtos y embalajes mezclados;Total Nacional;06 Cantabria;2010;5.046
10.21 Envases mixtos y embalajes mezclados;Total Nacional;07 Castilla y León;2021;32.229
10.21 Envases mixtos y embalajes mezclados;Total Nacional;07 Castilla y León;2020;31.832
10.21 Envases mixtos y embalajes mezclados;Total Nacional;07 Castilla y León;2019;28.824
10.21 Envases mixtos y embalajes mezclados;Total Nacional;07 Castilla y León;2018;26.313
10.21 Envases mixtos y embalajes mezclados;Total Nacional;07 Castilla y León;2017;23.634
10.21 Envases mixtos y embalajes mezclados;Total Nacional;07 Castilla y León;2016;22.562
10.21 Envases mixtos y embalajes mezclados;Total Nacional;07 Castilla y León;2015;21.066
10.21 Envases mixtos y embalajes mezclados;Total Nacional;07 Castilla y León;2014;20.882
10.21 Envases mixtos y embalajes mezclados;Total Nacional;07 Castilla y León;2013;18.008
10.21 Envases mixtos y embalajes mezclados;Total Nacional;07 Castilla y León;2012;20.915
10.21 Envases mixtos y embalajes mezclados;Total Nacional;07 Castilla y León;2011;20.985
10.21 Envases mixtos y embalajes mezclados;Total Nacional;07 Castilla y León;2010;19.894
10.21 Envases mixtos y embalajes mezclados;Total Nacional;08 Castilla - La Mancha;2021;29.029
10.21 Envases mixtos y embalajes mezclados;Total Nacional;08 Castilla - La Mancha;2020;28.848
10.21 Envases mixtos y embalajes mezclados;Total Nacional;08 Castilla - La Mancha;2019;24.938
10.21 Envases mixtos y embalajes mezclados;Total Nacional;08 Castilla - La Mancha;2018;22.352
10.21 Envases mixtos y embalajes mezclados;Total Nacional;08 Castilla - La Mancha;2017;19.696
10.21 Envases mixtos y embalajes mezclados;Total Nacional;08 Castilla - La Mancha;2016;18.780
10.21 Envases mixtos y embalajes mezclados;Total Nacional;08 Castilla - La Mancha;2015;18.582
10.21 Envases mixtos y embalajes mezclados;Total Nacional;08 Castilla - La Mancha;2014;17.502
10.21 Envases mixtos y embalajes mezclados;Total Nacional;08 Castilla - La Mancha;2013;17.679
10.21 Envases mixtos y embalajes mezclados;Total Nacional;08 Castilla - La Mancha;2012;17.595
10.21 Envases mixtos y embalajes mezclados;Total Nacional;08 Castilla - La Mancha;2011;17.802
10.21 Envases mixtos y embalajes mezclados;Total Nacional;08 Castilla - La Mancha;2010;17.258
10.21 Envases mixtos y embalajes mezclados;Total Nacional;09 Cataluña;2021;191.108
10.21 Envases mixtos y embalajes mezclados;Total Nacional;09 Cataluña;2020;184.843
10.21 Envases mixtos y embalajes mezclados;Total Nacional;09 Cataluña;2019;184.923
10.21 Envases mixtos y embalajes mezclados;Total Nacional;09 Cataluña;2018;158.751
10.21 Envases mixtos y embalajes mezclados;Total Nacional;09 Cataluña;2017;141.409
10.21 Envases mixtos y embalajes mezclados;Total Nacional;09 Cataluña;2016;130.925
10.21 Envases mixtos y embalajes mezclados;Total Nacional;09 Cataluña;2015;129.526
10.21 Envases mixtos y embalajes mezclados;Total Nacional;09 Cataluña;2014;120.590
10.21 Envases mixtos y embalajes mezclados;Total Nacional;09 Cataluña;2013;124.407
10.21 Envases mixtos y embalajes mezclados;Total Nacional;09 Cataluña;2012;129.674
10.21 Envases mixtos y embalajes mezclados;Total Nacional;09 Cataluña;2011;127.713
10.21 Envases mixtos y embalajes mezclados;Total Nacional;09 Cataluña;2010;124.162
10.21 Envases mixtos y embalajes mezclados;Total Nacional;10 Comunitat Valenciana;2021;73.692
10.21 Envases mixtos y embalajes mezclados;Total Nacional;10 Comunitat Valenciana;2020;70.535
10.21 Envases mixtos y embalajes mezclados;Total Nacional;10 Comunitat Valenciana;2019;61.855
10.21 Envases mixtos y embalajes mezclados;Total Nacional;10 Comunitat Valenciana;2018;52.925
10.21 Envases mixtos y embalajes mezclados;Total Nacional;10 Comunitat Valenciana;2017;44.216
10.21 Envases mixtos y embalajes mezclados;Total Nacional;10 Comunitat Valenciana;2016;43.424
10.21 Envases mixtos y embalajes mezclados;Total Nacional;10 Comunitat Valenciana;2015;42.150
10.21 Envases mixtos y embalajes mezclados;Total Nacional;10 Comunitat Valenciana;2014;40.546
10.21 Envases mixtos y embalajes mezclados;Total Nacional;10 Comunitat Valenciana;2013;39.796
10.21 Envases mixtos y embalajes mezclados;Total Nacional;10 Comunitat Valenciana;2012;40.158
10.21 Envases mixtos y embalajes mezclados;Total Nacional;10 Comunitat Valenciana;2011;41.815
10.21 Envases mixtos y embalajes mezclados;Total Nacional;10 Comunitat Valenciana;2010;41.120
10.21 Envases mixtos y embalajes mezclados;Total Nacional;11 Extremadura;2021;15.033
10.21 Envases mixtos y embalajes mezclados;Total Nacional;11 Extremadura;2020;15.357
10.21 Envases mixtos y embalajes mezclados;Total Nacional;11 Extremadura;2019;13.876
10.21 Envases mixtos y embalajes mezclados;Total Nacional;11 Extremadura;2018;13.102
10.21 Envases mixtos y embalajes mezclados;Total Nacional;11 Extremadura;2017;11.776
10.21 Envases mixtos y embalajes mezclados;Total Nacional;11 Extremadura;2016;11.320
10.21 Envases mixtos y embalajes mezclados;Total Nacional;11 Extremadura;2015;10.798
10.21 Envases mixtos y embalajes mezclados;Total Nacional;11 Extremadura;2014;10.604
10.21 Envases mixtos y embalajes mezclados;Total Nacional;11 Extremadura;2013;10.418
10.21 Envases mixtos y embalajes mezclados;Total Nacional;11 Extremadura;2012;9.985
10.21 Envases mixtos y embalajes mezclados;Total Nacional;11 Extremadura;2011;10.129
10.21 Envases mixtos y embalajes mezclados;Total Nacional;11 Extremadura;2010;10.320
10.21 Envases mixtos y embalajes mezclados;Total Nacional;12 Galicia;2021;32.781
10.21 Envases mixtos y embalajes mezclados;Total Nacional;12 Galicia;2020;32.327
10.21 Envases mixtos y embalajes mezclados;Total Nacional;12 Galicia;2019;28.630
10.21 Envases mixtos y embalajes mezclados;Total Nacional;12 Galicia;2018;25.930
10.21 Envases mixtos y embalajes mezclados;Total Nacional;12 Galicia;2017;23.194
10.21 Envases mixtos y embalajes mezclados;Total Nacional;12 Galicia;2016;22.893
10.21 Envases mixtos y embalajes mezclados;Total Nacional;12 Galicia;2015;22.123
10.21 Envases mixtos y embalajes mezclados;Total Nacional;12 Galicia;2014;22.255
10.21 Envases mixtos y embalajes mezclados;Total Nacional;12 Galicia;2013;21.853
10.21 Envases mixtos y embalajes mezclados;Total Nacional;12 Galicia;2012;21.437
10.21 Envases mixtos y embalajes mezclados;Total Nacional;12 Galicia;2011;22.186
10.21 Envases mixtos y embalajes mezclados;Total Nacional;12 Galicia;2010;22.144
10.21 Envases mixtos y embalajes mezclados;Total Nacional;13 Comunidad de Madrid;2021;184.780
10.21 Envases mixtos y embalajes mezclados;Total Nacional;13 Comunidad de Madrid;2020;188.014
10.21 Envases mixtos y embalajes mezclados;Total Nacional;13 Comunidad de Madrid;2019;173.780
10.21 Envases mixtos y embalajes mezclados;Total Nacional;13 Comunidad de Madrid;2018;160.183
10.21 Envases mixtos y embalajes mezclados;Total Nacional;13 Comunidad de Madrid;2017;140.324
10.21 Envases mixtos y embalajes mezclados;Total Nacional;13 Comunidad de Madrid;2016;128.170
10.21 Envases mixtos y embalajes mezclados;Total Nacional;13 Comunidad de Madrid;2015;123.505
10.21 Envases mixtos y embalajes mezclados;Total Nacional;13 Comunidad de Madrid;2014;122.723
10.21 Envases mixtos y embalajes mezclados;Total Nacional;13 Comunidad de Madrid;2013;121.537
10.21 Envases mixtos y embalajes mezclados;Total Nacional;13 Comunidad de Madrid;2012;131.049
10.21 Envases mixtos y embalajes mezclados;Total Nacional;13 Comunidad de Madrid;2011;138.062
10.21 Envases mixtos y embalajes mezclados;Total Nacional;13 Comunidad de Madrid;2010;141.179
10.21 Envases mixtos y embalajes mezclados;Total Nacional;14 Región de Murcia;2021;21.211
10.21 Envases mixtos y embalajes mezclados;Total Nacional;14 Región de Murcia;2020;23.356
10.21 Envases mixtos y embalajes mezclados;Total Nacional;14 Región de Murcia;2019;20.702
10.21 Envases mixtos y embalajes mezclados;Total Nacional;14 Región de Murcia;2018;18.170
10.21 Envases mixtos y embalajes mezclados;Total Nacional;14 Región de Murcia;2017;16.144
10.21 Envases mixtos y embalajes mezclados;Total Nacional;14 Región de Murcia;2016;14.860
10.21 Envases mixtos y embalajes mezclados;Total Nacional;14 Región de Murcia;2015;13.466
10.21 Envases mixtos y embalajes mezclados;Total Nacional;14 Región de Murcia;2014;12.795
10.21 Envases mixtos y embalajes mezclados;Total Nacional;14 Región de Murcia;2013;12.401
10.21 Envases mixtos y embalajes mezclados;Total Nacional;14 Región de Murcia;2012;15.688
10.21 Envases mixtos y embalajes mezclados;Total Nacional;14 Región de Murcia;2011;13.506
10.21 Envases mixtos y embalajes mezclados;Total Nacional;14 Región de Murcia;2010;13.236
10.21 Envases mixtos y embalajes mezclados;Total Nacional;15 Comunidad Foral Navarra;2021;16.139
10.21 Envases mixtos y embalajes mezclados;Total Nacional;15 Comunidad Foral Navarra;2020;24.408
10.21 Envases mixtos y embalajes mezclados;Total Nacional;15 Comunidad Foral Navarra;2019;21.360
10.21 Envases mixtos y embalajes mezclados;Total Nacional;15 Comunidad Foral Navarra;2018;22.389
10.21 Envases mixtos y embalajes mezclados;Total Nacional;15 Comunidad Foral Navarra;2017;21.217
10.21 Envases mixtos y embalajes mezclados;Total Nacional;15 Comunidad Foral Navarra;2016;20.542
10.21 Envases mixtos y embalajes mezclados;Total Nacional;15 Comunidad Foral Navarra;2015;20.101
10.21 Envases mixtos y embalajes mezclados;Total Nacional;15 Comunidad Foral Navarra;2014;20.298
10.21 Envases mixtos y embalajes mezclados;Total Nacional;15 Comunidad Foral Navarra;2013;18.471
10.21 Envases mixtos y embalajes mezclados;Total Nacional;15 Comunidad Foral Navarra;2012;17.886
10.21 Envases mixtos y embalajes mezclados;Total Nacional;15 Comunidad Foral Navarra;2011;22.398
10.21 Envases mixtos y embalajes mezclados;Total Nacional;15 Comunidad Foral Navarra;2010;20.135
10.21 Envases mixtos y embalajes mezclados;Total Nacional;16 País Vasco;2021;53.573
10.21 Envases mixtos y embalajes mezclados;Total Nacional;16 País Vasco;2020;53.521
10.21 Envases mixtos y embalajes mezclados;Total Nacional;16 País Vasco;2019;50.012
10.21 Envases mixtos y embalajes mezclados;Total Nacional;16 País Vasco;2018;47.662
10.21 Envases mixtos y embalajes mezclados;Total Nacional;16 País Vasco;2017;43.283
10.21 Envases mixtos y embalajes mezclados;Total Nacional;16 País Vasco;2016;39.679
10.21 Envases mixtos y embalajes mezclados;Total Nacional;16 País Vasco;2015;38.244
10.21 Envases mixtos y embalajes mezclados;Total Nacional;16 País Vasco;2014;36.020
10.21 Envases mixtos y embalajes mezclados;Total Nacional;16 País Vasco;2013;33.942
10.21 Envases mixtos y embalajes mezclados;Total Nacional;16 País Vasco;2012;32.028
10.21 Envases mixtos y embalajes mezclados;Total Nacional;16 País Vasco;2011;30.848
10.21 Envases mixtos y embalajes mezclados;Total Nacional;16 País Vasco;2010;31.046
10.21 Envases mixtos y embalajes mezclados;Total Nacional;17 La Rioja;2021;6.290
10.21 Envases mixtos y embalajes mezclados;Total Nacional;17 La Rioja;2020;6.414
10.21 Envases mixtos y embalajes mezclados;Total Nacional;17 La Rioja;2019;5.892
10.21 Envases mixtos y embalajes mezclados;Total Nacional;17 La Rioja;2018;5.507
10.21 Envases mixtos y embalajes mezclados;Total Nacional;17 La Rioja;2017;4.989
10.21 Envases mixtos y embalajes mezclados;Total Nacional;17 La Rioja;2016;4.780
10.21 Envases mixtos y embalajes mezclados;Total Nacional;17 La Rioja;2015;4.688
10.21 Envases mixtos y embalajes mezclados;Total Nacional;17 La Rioja;2014;4.659
10.21 Envases mixtos y embalajes mezclados;Total Nacional;17 La Rioja;2013;4.705
10.21 Envases mixtos y embalajes mezclados;Total Nacional;17 La Rioja;2012;4.708
10.21 Envases mixtos y embalajes mezclados;Total Nacional;17 La Rioja;2011;4.760
10.21 Envases mixtos y embalajes mezclados;Total Nacional;17 La Rioja;2010;4.717
11 Lodos comunes (secos);Total Nacional;;2021;0
11 Lodos comunes (secos);Total Nacional;;2020;0
11 Lodos comunes (secos);Total Nacional;;2019;0
11 Lodos comunes (secos);Total Nacional;;2018;0
11 Lodos comunes (secos);Total Nacional;;2017;0
11 Lodos comunes (secos);Total Nacional;;2016;0
11 Lodos comunes (secos);Total Nacional;;2015;0
11 Lodos comunes (secos);Total Nacional;;2014;0
11 Lodos comunes (secos);Total Nacional;;2013;0
11 Lodos comunes (secos);Total Nacional;;2012;24.849
11 Lodos comunes (secos);Total Nacional;;2011;33.302
11 Lodos comunes (secos);Total Nacional;;2010;44.694
11 Lodos comunes (secos);Total Nacional;01 Andalucía;2021;0
11 Lodos comunes (secos);Total Nacional;01 Andalucía;2020;0
11 Lodos comunes (secos);Total Nacional;01 Andalucía;2019;0
11 Lodos comunes (secos);Total Nacional;01 Andalucía;2018;0
11 Lodos comunes (secos);Total Nacional;01 Andalucía;2017;0
